ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3491265,20500,39,5386,1130,0.0,3.96,5482,0,30025,30025,0,2966,1576193,4.34,4.03,5.0
3491270,26656,37,6454,1317,0.0,3.9,6547,0,30003,30003,0,2903,1567192,4.33,3.9,5.0
3491274,54322,43,5892,863,0.0,4.04,5950,0,30014,30014,0,2934,1539292,4.33,4.22,5.0
3491275,72169,55,6335,999,0.0,3.99,6381,0,30007,30007,0,2903,1661904,4.33,4.12,5.0
3491280,23342,38,6444,1349,0.0,3.89,6520,0,30002,30002,0,2966,1632492,4.34,3.87,5.0
3491296,21965,41,7232,1542,0.0,3.83,7168,0,30005,30005,0,2903,1528892,4.33,3.75,5.0
3491301,81148,38,5267,709,0.0,4.08,5879,0,30005,30005,0,2903,1664092,4.33,4.33,5.0
3491317,41504,39,5765,820,0.0,4.05,5931,0,30023,30023,0,2903,1553592,4.33,4.25,5.0
3491321,43481,38,5679,826,0.0,4.05,5698,0,30015,30015,0,2966,1635492,4.34,4.25,5.0
3491325,53094,40,5292,835,0.0,4.04,5638,0,30004,30004,0,2903,1539292,4.33,4.24,5.0
3491334,26841,38,5546,1058,0.0,3.98,5614,0,30012,30012,0,2966,1596492,4.34,4.08,5.0
3491341,66988,45,5685,832,0.0,4.04,5799,0,30012,30012,0,2934,1643292,4.33,4.24,5.0
3491367,31653,57,6434,1519,0.0,3.84,6369,0,30005,30005,0,2934,1586718,4.33,3.76,5.0
3491369,45600,40,5697,830,0.0,4.04,5736,0,30010,30010,0,2903,1640692,4.33,4.24,5.0
3491384,55670,42,5637,892,0.0,4.03,5927,0,30012,30012,0,2934,1561635,4.33,4.2,5.0
3491388,35224,60,6202,1423,0.0,3.87,6300,0,30011,30011,0,2966,1575695,4.34,3.83,5.0
3491395,52000,40,5487,870,0.0,4.03,5740,0,30017,30017,0,2903,1589992,4.33,4.21,5.0
3491400,25770,33,6338,1120,0.0,3.96,6423,0,30003,30003,0,2934,1540092,4.33,4.03,5.0
3491398,33191,63,6204,1396,0.0,3.87,6346,0,30006,30006,0,2934,1595358,4.33,3.84,5.0
3491402,40923,26,6136,776,0.0,4.06,6138,0,30002,30002,0,2966,1564656,4.34,4.28,5.0
3491410,56162,26,5995,632,0.0,4.1,6107,0,30003,30003,0,2903,1644470,4.33,4.39,5.0
3491416,57312,25,6018,638,0.0,4.1,6094,0,30002,30002,0,2903,1528932,4.33,4.39,5.0
3491417,13969,54,6448,2194,0.0,3.64,6372,0,30018,30018,0,2934,1551792,4.33,3.35,5.0
3491425,22505,44,6197,1248,0.0,3.92,6330,0,30004,30004,0,2903,1558292,4.33,3.94,5.0
3491436,35323,25,5840,911,0.0,4.02,6071,0,30004,30004,0,2934,1559692,4.33,4.18,5.0
3491439,18281,69,5719,1608,0.0,3.81,5715,0,30008,30008,0,2934,1540592,4.33,3.7,5.0
3491444,6453,55,4059,3565,0.036,2.91,4034,1038,28972,30010,2,2903,1534492,4.33,2.65,4.28
3491445,20684,48,6240,1502,0.0,3.84,6327,0,30003,30003,0,2934,1548492,4.33,3.77,5.0
3491451,62088,38,5408,811,0.0,4.05,5843,0,30030,30030,0,2903,1552292,4.33,4.26,5.0
3491466,48094,25,6137,680,0.0,4.09,6153,0,30005,30005,0,2966,1595456,4.34,4.36,5.0
3491474,22344,58,5806,1399,0.0,3.87,5941,0,30003,30003,0,2903,1544492,4.33,3.84,5.0
3491479,21392,64,3613,1673,0.003,3.77,3625,100,29908,30008,1,2934,1564659,4.33,3.66,4.94
3491480,54100,39,5399,908,0.0,4.02,5808,0,30015,30015,0,2903,1664092,4.33,4.19,5.0
3491484,36800,35,6183,957,0.0,4.01,6353,0,30007,30007,0,2966,1590492,4.34,4.15,5.0
3491491,21480,59,5918,1505,0.0,3.84,6024,0,30005,30005,0,2903,1574392,4.33,3.77,5.0
3491496,2296,98,619,21218,6.031,1.0,606,25751,4270,30021,4,2934,1539690,4.33,1.0,1.0
3491502,27961,59,6379,1674,0.0,3.79,6328,0,30008,30008,0,2934,1569438,4.33,3.66,5.0
3491505,42000,36,6168,899,0.0,4.03,6356,0,30008,30008,0,2966,1563892,4.34,4.19,5.0
3491530,26352,36,6428,1188,0.0,3.94,6532,0,30003,30003,0,2966,1576492,4.34,3.99,5.0
3491529,71176,30,5638,693,0.0,4.08,5839,0,30016,30016,0,2903,1747792,4.33,4.35,5.0
3491535,42534,26,6115,920,0.0,4.02,6114,0,30004,30004,0,2966,1582132,4.34,4.18,5.0
3491540,32380,28,6140,1045,0.0,3.98,6127,0,30004,30004,0,2934,1542892,4.33,4.09,5.0
3491543,18760,28,5556,1313,0.0,3.9,5561,0,30010,30010,0,2966,1569692,4.34,3.9,5.0
3491558,59408,26,5727,681,0.0,4.09,6067,0,30004,30004,0,2903,1566732,4.33,4.35,5.0
3491556,73584,29,5492,614,0.0,4.11,5619,0,30013,30013,0,2934,1647192,4.33,4.41,5.0
3491565,32209,28,5290,805,0.0,4.06,5529,0,30020,30020,0,2966,1597792,4.34,4.26,5.0
3491572,68037,29,4934,613,0.0,4.11,5589,0,30003,30003,0,2934,1608192,4.33,4.41,5.0
3491575,50440,26,4979,657,0.0,4.1,5627,0,30006,30006,0,2934,1648492,4.33,4.37,5.0
3491578,64814,25,6250,637,0.0,4.1,6374,0,30003,30003,0,2903,1625492,4.33,4.39,5.0
3491596,38876,26,5839,774,0.0,4.06,6091,0,30003,30003,0,2934,1544292,4.33,4.28,5.0
3491607,41030,28,5836,852,0.0,4.04,6064,0,30002,30002,0,2966,1599272,4.34,4.23,5.0
3491613,32600,37,5836,945,0.0,4.01,5924,0,30006,30006,0,2934,1579780,4.33,4.16,5.0
3491614,39146,29,6148,865,0.0,4.04,6145,0,30005,30005,0,2966,1603132,4.34,4.22,5.0
3491617,15928,35,6219,1363,0.0,3.88,6347,0,30007,30007,0,2903,1539452,4.33,3.87,5.0
3491624,17195,34,5516,1329,0.0,3.89,5559,0,30012,30012,0,2903,1536692,4.33,3.89,5.0
3491628,65236,29,5179,641,0.0,4.1,5821,0,30012,30012,0,2934,1608192,4.33,4.39,5.0
3491633,32398,32,5411,872,0.0,4.03,5599,0,30042,30042,0,2903,1532792,4.33,4.21,5.0
3491635,54234,31,5395,710,0.0,4.08,5581,0,30008,30008,0,2903,1600392,4.33,4.33,5.0
3491636,39063,35,6199,896,0.0,4.03,6355,0,30021,30021,0,2966,1579772,4.34,4.19,5.0
3491639,28243,33,5538,874,0.0,4.03,5669,0,30044,30044,0,2934,1563992,4.33,4.21,5.0
3491651,30569,30,5448,865,0.0,4.03,5594,0,30011,30011,0,2903,1556192,4.33,4.22,5.0
3491660,68083,35,6198,767,0.0,4.06,6615,0,30004,30004,0,2934,1618552,4.33,4.29,5.0
3491670,41196,28,5476,717,0.0,4.08,5615,0,30012,30012,0,2934,1569192,4.33,4.33,5.0
3491672,33255,36,6258,948,0.0,4.01,6356,0,30014,30014,0,2966,1565372,4.34,4.16,5.0
3491675,40261,28,5569,722,0.0,4.08,5812,0,30026,30026,0,2934,1540592,4.33,4.32,5.0
3491677,64768,30,5276,732,0.0,4.07,5630,0,30007,30007,0,2903,1563992,4.33,4.32,5.0
3491689,28623,32,5504,1027,0.0,3.98,5603,0,30019,30019,0,2903,1544492,4.33,4.1,5.0
3491698,36863,30,5367,770,0.0,4.07,5555,0,30009,30009,0,2966,1584792,4.34,4.29,5.0
3491703,47388,33,5915,2059,0.0,3.68,5752,0,30007,30007,0,2934,1587392,4.33,3.43,5.0
3491706,31200,30,5512,886,0.0,4.03,5581,0,30015,30015,0,2903,1545792,4.33,4.2,5.0
3491715,46561,27,5531,687,0.0,4.09,5664,0,30004,30004,0,2966,1606892,4.34,4.35,5.0
3491745,45734,27,5556,703,0.0,4.09,5638,0,30010,30010,0,2966,1632093,4.34,4.34,5.0
3491782,60649,29,5530,726,0.0,4.07,5679,0,30011,30011,0,2903,1614692,4.33,4.32,5.0
3491819,53235,29,5289,659,0.0,4.1,5618,0,30016,30016,0,2966,1627692,4.34,4.37,5.0
3491824,48807,28,5215,683,0.0,4.09,5640,0,30004,30004,0,2966,1591292,4.34,4.35,5.0
3491829,41104,28,5509,818,0.0,4.05,5588,0,30010,30010,0,2903,1573092,4.33,4.25,5.0
3491853,48533,30,5437,753,0.0,4.07,5853,0,30038,30038,0,2903,1574392,4.33,4.3,5.0
3491856,38584,30,5244,821,0.0,4.05,5659,0,30009,30009,0,2903,1545792,4.33,4.25,5.0
3491889,27733,28,5553,861,0.0,4.04,5642,0,30003,30003,0,2966,1570492,4.34,4.22,5.0
3491894,37171,29,5560,781,0.0,4.06,5668,0,30008,30008,0,2966,1591292,4.34,4.28,5.0
3491910,63317,32,5462,662,0.0,4.09,5674,0,30006,30006,0,2903,1545792,4.33,4.37,5.0
3491925,55700,29,5351,718,0.0,4.08,5730,0,30037,30037,0,2903,1597792,4.33,4.33,5.0
3492158,39406,29,5509,788,0.0,4.06,5643,0,30003,30003,0,2966,1635492,4.34,4.27,5.0
3492203,35756,30,5580,793,0.0,4.06,5653,0,30003,30003,0,2966,1566592,4.34,4.27,5.0
3492217,23359,32,5512,990,0.0,4.0,5569,0,30007,30007,0,2966,1567892,4.34,4.13,5.0
3492273,52520,29,5523,689,0.0,4.09,5812,0,30026,30026,0,2934,1589992,4.33,4.35,5.0
3492277,54827,29,5510,674,0.0,4.09,5604,0,30009,30009,0,2903,1566592,4.33,4.36,5.0
3492291,45853,30,5452,761,0.0,4.06,5660,0,30011,30011,0,2903,1560092,4.33,4.29,5.0
3492320,19358,31,5464,1108,0.0,3.96,5543,0,30018,30018,0,2966,1573092,4.34,4.04,5.0
3492345,49500,32,5304,755,0.0,4.07,5492,0,30009,30009,0,2903,1558792,4.33,4.3,5.0
3492378,52101,30,5474,704,0.0,4.08,5721,0,30010,30010,0,2934,1580892,4.33,4.34,5.0
3492380,21519,30,5546,1102,0.0,3.96,5661,0,30003,30003,0,2903,1543192,4.33,4.05,5.0
3492386,20800,29,5521,1318,0.0,3.9,5568,0,30011,30011,0,2966,1574392,4.34,3.9,5.0
3492391,51149,29,5756,725,0.0,4.08,5930,0,30007,30007,0,2934,1604292,4.33,4.32,5.0
3492407,39483,29,5221,764,0.0,4.07,5511,0,30004,30004,0,2966,1593892,4.34,4.29,5.0
3492416,55224,32,5678,733,0.0,4.07,5810,0,30009,30009,0,2903,1557492,4.33,4.32,5.0
3492425,56388,33,5665,781,0.0,4.06,5892,0,30012,30012,0,2903,1629044,4.33,4.28,5.0
3492429,50776,28,5410,706,0.0,4.08,5613,0,30016,30016,0,2934,1544492,4.33,4.34,5.0
3492552,59749,39,5826,851,0.0,4.04,5933,0,30009,30009,0,2934,1540592,4.33,4.23,5.0
3492568,44967,40,5569,993,0.0,3.99,5684,0,30015,30015,0,2903,1539292,4.33,4.12,5.0
3492564,48869,42,5479,842,0.0,4.04,5912,0,30027,30027,0,2934,1577188,4.33,4.23,5.0
3492576,63308,41,5462,868,0.0,4.03,5881,0,30016,30016,0,2903,1693992,4.33,4.21,5.0
3492586,73112,39,5601,828,0.0,4.05,5918,0,30008,30008,0,2934,1657788,4.33,4.24,5.0
3492592,18687,39,5460,1210,0.0,3.93,5528,0,30003,30003,0,2966,1567892,4.34,3.97,5.0
3492610,65416,41,5273,804,0.0,4.05,5876,0,30007,30007,0,2934,1683740,4.33,4.26,5.0
3492612,66664,41,5705,879,0.0,4.03,5856,0,30008,30008,0,2903,1712192,4.33,4.21,5.0
3492625,25390,41,5492,1137,0.0,3.95,5552,0,30003,30003,0,2966,1588692,4.34,4.02,5.0
3492630,13304,41,5570,1536,0.0,3.83,5592,0,30015,30015,0,2966,1579592,4.34,3.75,5.0
3492791,60204,47,5024,943,0.0,4.01,5348,0,30010,30010,0,2903,1528944,4.33,4.16,5.0
3492794,14781,46,3400,3479,0.002,3.24,3416,61,29961,30022,1,2966,1566592,4.34,2.69,4.96
3492797,22400,61,6079,1358,0.0,3.89,6101,0,30006,30006,0,2934,1577939,4.33,3.87,5.0
3492801,48829,41,5489,943,0.0,4.01,5874,0,30020,30020,0,2903,1678892,4.33,4.16,5.0
3492803,70376,40,5493,851,0.0,4.04,5908,0,30015,30015,0,2934,1651092,4.33,4.23,5.0
3492805,50217,39,5845,946,0.0,4.01,5914,0,30007,30007,0,2903,1586092,4.33,4.16,5.0
3492810,29058,43,5507,1061,0.0,3.98,5568,0,30005,30005,0,2966,1631592,4.34,4.07,5.0
3492823,56139,39,5768,882,0.0,4.03,5853,0,30006,30006,0,2903,1589992,4.33,4.2,5.0
3492828,33952,40,5397,949,0.0,4.01,5573,0,30003,30003,0,2966,1563992,4.34,4.16,5.0
3492831,56888,39,5569,897,0.0,4.02,5695,0,30008,30008,0,2903,1592592,4.33,4.19,5.0
3492839,65400,40,5786,850,0.0,4.04,5934,0,30009,30009,0,2934,1566592,4.33,4.23,5.0
3492851,30669,41,5569,1000,0.0,4.0,5595,0,30010,30010,0,2966,1575692,4.34,4.12,5.0
3492856,64678,39,5669,849,0.0,4.04,5901,0,30006,30006,0,2903,1621192,4.33,4.23,5.0
3492860,52866,43,5633,989,0.0,4.0,5904,0,30007,30007,0,2934,1628992,4.33,4.13,5.0
3492864,72300,41,5385,773,0.0,4.06,5912,0,30014,30014,0,2934,1634192,4.33,4.29,5.0
3492865,13812,42,5490,1494,0.0,3.85,5537,0,30005,30005,0,2966,1569192,4.34,3.78,5.0
3492866,66886,39,5693,864,0.0,4.03,5823,0,30017,30017,0,2903,1580892,4.33,4.22,5.0
3492878,40040,39,5487,904,0.0,4.03,5560,0,30009,30009,0,2966,1592592,4.34,4.19,5.0
3492892,63507,40,5559,836,0.0,4.04,5828,0,30013,30013,0,2934,1551084,4.33,4.24,5.0
3492896,43843,39,5526,853,0.0,4.04,5649,0,30013,30013,0,2966,1583492,4.34,4.23,5.0
3492904,22737,40,5521,1162,0.0,3.95,5618,0,30030,30030,0,2966,1597792,4.34,4.0,5.0
3492912,53529,40,5431,873,0.0,4.03,5665,0,30012,30012,0,2934,1571792,4.33,4.21,5.0
3492939,87014,58,6141,1028,0.0,3.98,6587,0,30005,30005,0,2903,1740441,4.33,4.1,5.0
3492943,57139,50,5727,945,0.0,4.01,6074,0,30014,30014,0,2934,1555982,4.33,4.16,5.0
3492947,74513,57,5486,1023,0.0,3.98,6166,0,30008,30008,0,2903,2109091,4.33,4.1,5.0
3492954,64158,58,6124,1025,0.0,3.98,6613,0,30007,30007,0,2903,1634419,4.33,4.1,5.0
3492956,30519,55,5902,1138,0.0,3.95,6109,0,30004,30004,0,2966,1584818,4.34,4.02,5.0
3492959,64007,53,6411,993,0.0,4.0,6408,0,30015,30015,0,2966,1620722,4.34,4.12,5.0
3492960,40725,54,6035,1018,0.0,3.99,6050,0,30005,30005,0,2966,1625715,4.34,4.11,5.0
3492961,24735,48,5818,1154,0.0,3.95,6057,0,30008,30008,0,2934,1557416,4.33,4.01,5.0
3492968,61863,48,5993,902,0.0,4.02,6129,0,30004,30004,0,2934,1733798,4.33,4.19,5.0
3492969,64347,55,5932,970,0.0,4.0,6527,0,30004,30004,0,2903,1627955,4.33,4.14,5.0
3492973,98636,58,6262,982,0.0,4.0,6827,0,30007,30007,0,2903,1818623,4.33,4.13,5.0
3492974,32040,50,6122,1127,0.0,3.96,6183,0,30011,30011,0,2934,1543076,4.33,4.03,5.0
3492977,90693,50,6547,861,0.0,4.04,6655,0,30007,30007,0,2934,1664966,4.33,4.22,5.0
3492979,86843,58,6172,952,0.0,4.01,6771,0,30006,30006,0,2903,1650898,4.33,4.15,5.0
3492981,80189,59,6259,965,0.0,4.0,6806,0,30012,30012,0,2903,1643670,4.33,4.14,5.0
3492982,71344,53,6231,962,0.0,4.01,6594,0,30010,30010,0,2966,1786364,4.34,4.15,5.0
3492983,19215,61,5854,1697,0.0,3.79,5828,0,30004,30004,0,2966,1591292,4.34,3.65,5.0
3492984,83422,51,6034,885,0.0,4.03,6438,0,30004,30004,0,2934,1715156,4.33,4.2,5.0
3492989,62065,58,6171,1009,0.0,3.99,6682,0,30010,30010,0,2903,1555379,4.33,4.11,5.0
3492990,43834,37,5599,829,0.0,4.05,5907,0,30015,30015,0,2934,1695440,4.33,4.24,5.0
3492997,75673,59,6742,972,0.0,4.0,6882,0,30005,30005,0,2903,1553419,4.33,4.14,5.0
3493004,71470,57,6098,985,0.0,4.0,6632,0,30004,30004,0,2903,1575454,4.33,4.13,5.0
3493006,56463,48,5954,916,0.0,4.02,6155,0,30008,30008,0,2934,1624814,4.33,4.18,5.0
3493010,45708,56,6101,1107,0.0,3.96,6076,0,30006,30006,0,2966,1704510,4.34,4.04,5.0
3493012,81494,59,6696,1017,0.0,3.99,6832,0,30010,30010,0,2903,1635013,4.33,4.11,5.0
3493024,36928,51,5785,1140,0.0,3.95,6017,0,30004,30004,0,2934,1566020,4.33,4.02,5.0
3493027,58740,49,5336,893,0.0,4.03,6054,0,30009,30009,0,2934,1557416,4.33,4.2,5.0
